X,budget,company,country,director,genre,gross,name,rating,release_month,runtime,score,star,votes,writer,year,budget_missing,region,direc_freq,comp_freq,season,id,afinn_score,sentiment_best,writer_count,writer_popularity,director_count,director_popularity,star_count,star_popularity
3961,29000000,New Line Cinema,USA,Nick Cassavetes,Drama,81001787,The Notebook,PG-13,6,123,7.9,Gena Rowlands,430711,Jeremy Leven,2004,0,North America,1.9459101490553132,5.153291594497779,Summer,3961,0,0,3,4,6,4,3,2
3962,1200000,Evolution Entertainment,USA,James Wan,Horror,56000369,Saw,R,10,103,7.7,Cary Elwes,322727,Leigh Whannell,2004,0,North America,2.1972245773362196,1.0986122886681098,Fall,3962,0,0,8,5,8,4,4,3
3963,175000000,Warner Bros.,USA,Wolfgang Petersen,Drama,133378256,Troy,R,5,163,7.2,Brad Pitt,414038,Homer,2004,0,North America,2.0794415416798357,5.68697535633982,Spring,3963,0,0,2,3,7,4,22,5
3964,60000000,Touchstone Pictures,USA,M. Night Shyamalan,Drama,114197520,The Village,PG-13,7,108,6.5,Sigourney Weaver,209350,M. Night Shyamalan,2004,0,North America,2.4849066497880004,4.882801922586371,Summer,3964,0,0,10,5,11,5,12,4
3965,66000000,Revolution Studios,USA,Guillermo del Toro,Action,59623958,Hellboy,PG-13,4,122,6.8,Ron Perlman,261530,Guillermo del Toro,2004,0,North America,2.302585092994046,3.5263605246161616,Spring,3965,0,0,7,5,9,5,3,2
3966,17000000,Paramount Pictures,USA,Mark Waters,Comedy,86058055,Mean Girls,PG-13,4,97,7,Lindsay Lohan,270476,Rosalind Wiseman,2004,0,North America,2.3978952727983707,5.560681631015528,Spring,3966,0,0,1,2,10,5,7,3
3967,130000000,Warner Bros.,UK,Alfonso Cuarón,Adventure,249358727,Harry Potter and the Prisoner of Azkaban,PG,6,142,7.8,Daniel Radcliffe,427343,J.K. Rowling,2004,0,Western Europe,2.0794415416798357,5.68697535633982,Summer,3967,-2,-2,4,4,7,4,14,4
3968,92000000,Pixar Animation Studios,USA,Brad Bird,Animation,261441092,The Incredibles,PG,11,115,8,Craig T. Nelson,520926,Brad Bird,2004,0,North America,1.791759469228055,2.5649493574615367,Fall,3968,0,0,2,3,5,4,1,1
3969,20000000,Focus Features,USA,Michel Gondry,Drama,34400301,Eternal Sunshine of the Spotless Mind,R,3,108,8.3,Jim Carrey,736127,Charlie Kaufman,2004,0,North America,1.791759469228055,3.6635616461296463,Spring,3969,2,2,5,5,5,4,22,5
3970,125000000,Twentieth Century Fox Film Corporation,USA,Roland Emmerich,Action,186740799,The Day After Tomorrow,PG-13,5,124,6.4,Dennis Quaid,356977,Roland Emmerich,2004,0,North America,2.4849066497880004,5.327876168789581,Spring,3970,0,0,3,4,11,5,20,5
3971,30000000,Miramax,USA,Quentin Tarantino,Action,66208183,Kill Bill: Vol. 2,R,4,137,8,Uma Thurman,555508,Quentin Tarantino,2004,0,North America,2.1972245773362196,4.356708826689592,Spring,3971,-3,-3,10,5,8,4,6,3
3972,33000000,Lions Gate Films,USA,Jonathan Hensleigh,Action,33682273,The Punisher,R,4,124,6.5,Thomas Jane,132115,Jonathan Hensleigh,2004,0,North America,1.0986122886681098,3.1354942159291497,Spring,3972,0,0,5,5,2,2,8,3
3973,25000000,DreamWorks,USA,Jeff Schaffer,Comedy,17718223,EuroTrip,R,2,93,6.6,Scott Mechlowicz,171296,Alec Berg,2004,0,North America,0.6931471805599453,4.343805421853684,Winter,3973,0,0,1,2,1,1,2,2
3974,30000000,Universal Pictures,UK,Edgar Wright,Comedy,13542874,Shaun of the Dead,R,9,99,8,Simon Pegg,428784,Simon Pegg,2004,1,Western Europe,1.6094379124341003,5.713732805509369,Fall,3974,-3,-3,4,4,4,3,8,3
3975,160000000,Universal Pictures,USA,Stephen Sommers,Action,120177084,Van Helsing,PG-13,5,131,6,Hugh Jackman,211483,Stephen Sommers,2004,0,North America,2.0794415416798357,5.713732805509369,Spring,3975,0,0,6,5,7,4,10,4
3976,70000000,Warner Bros.,UK,Joel Schumacher,Drama,51268815,The Phantom of the Opera,PG-13,12,143,7.3,Gerard Butler,102339,Gaston Leroux,2004,0,Western Europe,2.995732273553991,5.68697535633982,Winter,3976,0,0,2,3,19,5,10,4
3977,25000000,Regency Enterprises,USA,Luke Greenfield,Comedy,14589444,The Girl Next Door,R,4,108,6.8,Emile Hirsch,180214,David Wagner,2004,0,North America,1.6094379124341003,3.5263605246161616,Spring,3977,0,0,1,2,4,3,5,3
3978,37000000,Revolution Studios,USA,Keenen Ivory Wayans,Comedy,70831760,White Chicks,PG-13,6,109,5.5,Marlon Wayans,107599,Keenen Ivory Wayans,2004,0,North America,1.9459101490553132,3.5263605246161616,Summer,3978,0,0,5,5,6,4,5,3
3979,5000000,Filmax Group,Spain,Brad Anderson,Drama,1082715,The Machinist,R,12,101,7.7,Christian Bale,304458,Scott Kosar,2004,0,Western Europe,1.9459101490553132,0.6931471805599453,Winter,3979,0,0,3,4,6,4,20,5
3980,6500000,Bob Yari Productions,USA,Paul Haggis,Crime,54580300,Crash,R,5,112,7.8,Don Cheadle,379156,Paul Haggis,2004,0,North America,1.6094379124341003,1.3862943611198906,Spring,3980,-2,-2,7,5,4,3,4,3
3981,400000,Fox Searchlight Pictures,USA,Jared Hess,Comedy,44540956,Napoleon Dynamite,PG,8,96,6.9,Jon Heder,171007,Jared Hess,2004,0,North America,1.3862943611198906,4.060443010546419,Summer,3981,0,0,2,3,3,3,1,1
3982,30000000,Constantin Film,Germany,Oliver Hirschbiegel,Biography,5509040,Downfall,R,4,156,8.3,Bruno Ganz,272105,Bernd Eichinger,2004,1,Western Europe,1.6094379124341003,2.3978952727983707,Spring,3982,0,0,2,3,4,3,3,2
3983,30000000,Warner Bros.,USA,Clint Eastwood,Drama,100492203,Million Dollar Baby,PG-13,1,132,8.1,Hilary Swank,528910,Paul Haggis,2004,0,North America,3.2188758248682006,5.68697535633982,Winter,3983,0,0,7,5,24,5,8,3
3984,13000000,BenderSpink,USA,Eric Bress,Sci-Fi,57938693,The Butterfly Effect,R,1,113,7.7,Ashton Kutcher,387284,J. Mackye Gruber,2004,0,North America,0.6931471805599453,1.6094379124341003,Winter,3984,0,0,2,3,1,1,9,4
3985,12000000,Rogue Pictures,Romania,Don Mancini,Comedy,17083732,Chucky 5: El Hijo de Chucky,R,11,87,4.9,Jennifer Tilly,31029,Don Mancini,2004,0,Eastern Europe,0.6931471805599453,2.4849066497880004,Fall,3985,0,0,5,5,1,1,3,2
3986,30000000,Sony Pictures Classics,UK,Matthew Vaughn,Crime,2338695,Layer Cake,R,6,105,7.4,Daniel Craig,142359,J.J. Connolly,2004,1,Western Europe,1.791759469228055,2.1972245773362196,Summer,3986,0,0,1,2,5,4,10,4
3987,26000000,Strike Entertainment,USA,Zack Snyder,Action,59020957,Dawn of the Dead,R,3,101,7.3,Sarah Polley,206262,George A. Romero,2004,0,North America,2.0794415416798357,1.0986122886681098,Spring,3987,-3,-3,4,4,7,4,3,2
3988,30000000,Icon Productions,USA,Mel Gibson,Drama,370782930,The Passion of the Christ,R,2,127,7.2,Jim Caviezel,189031,Benedict Fitzgerald,2004,0,North America,1.791759469228055,1.3862943611198906,Winter,3988,0,0,1,2,5,4,9,4
3989,50000000,Touchstone Pictures,USA,Wes Anderson,Adventure,24006726,The Life Aquatic with Steve Zissou,R,12,119,7.3,Bill Murray,151463,Wes Anderson,2004,0,North America,2.1972245773362196,4.882801922586371,Winter,3989,0,0,5,5,8,4,14,4
3990,27000000,Columbia Pictures,USA,Mike Nichols,Drama,33987757,Closer,R,12,104,7.3,Natalie Portman,177735,Patrick Marber,2004,0,North America,2.4849066497880004,4.6913478822291435,Winter,3990,0,0,2,3,11,5,10,4
3991,24000000,Buena Vista Home Entertainment,Japan,Hayao Miyazaki,Animation,4711096,Howl's Moving Castle,PG,6,119,8.2,Chieko Baishô,242412,Hayao Miyazaki,2004,0,East Asia,1.791759469228055,1.0986122886681098,Summer,3991,0,0,5,5,5,4,1,1
3992,110000000,Forward Pass,Germany,Martin Scorsese,Biography,102608827,El aviador,PG-13,12,170,7.5,Leonardo DiCaprio,284387,John Logan,2004,0,Western Europe,2.772588722239781,1.0986122886681098,Winter,3992,0,0,10,5,15,5,19,5
3993,20000000,Twentieth Century Fox Film Corporation,USA,Rawson Marshall Thurber,Comedy,114326736,Dodgeball: A True Underdog Story,PG-13,6,92,6.7,Ben Stiller,198343,Rawson Marshall Thurber,2004,0,North America,1.3862943611198906,5.327876168789581,Summer,3993,2,2,1,2,3,3,27,5
3994,120000000,Touchstone Pictures,USA,Antoine Fuqua,Action,51882244,King Arthur,PG-13,7,126,6.3,Clive Owen,144158,David Franzoni,2004,0,North America,2.4849066497880004,4.882801922586371,Summer,3994,0,0,4,4,11,5,12,4
3995,140000000,Paramount Pictures,USA,Brad Silberling,Adventure,118627117,A Series of Unfortunate Events,PG,12,108,6.8,Jim Carrey,172422,Robert Gordon,2004,0,North America,1.791759469228055,5.560681631015528,Winter,3995,0,0,2,3,5,4,22,5
3996,37000000,Revolution Studios,USA,Gary Winick,Comedy,57231747,13 Going on 30,PG-13,4,98,6.1,Jennifer Garner,132486,Josh Goldsmith,2004,0,North America,1.791759469228055,3.5263605246161616,Spring,3996,0,0,2,3,5,4,6,3
3997,25000000,Miramax,USA,Marc Forster,Biography,51680613,Finding Neverland,PG,12,106,7.7,Johnny Depp,182038,Allan Knee,2004,0,North America,2.1972245773362196,4.356708826689592,Winter,3997,0,0,1,2,8,4,32,5
3998,200000000,Columbia Pictures Corporation,USA,Sam Raimi,Action,373585825,Spider-Man 2,PG-13,6,127,7.3,Tobey Maguire,451467,Stan Lee,2004,0,North America,2.5649493574615367,5.117993812416755,Summer,3998,0,0,3,4,12,5,8,4
3999,65000000,Paramount Pictures,USA,Michael Mann,Crime,101005703,Collateral,R,8,115,7.6,Tom Cruise,312190,Stuart Beattie,2004,0,North America,2.302585092994046,5.560681631015528,Summer,3999,0,0,5,5,9,5,27,5
4000,120000000,Twentieth Century Fox Film Corporation,USA,Alex Proyas,Action,144801023,"I, Robot",PG-13,7,115,7.1,Will Smith,423244,Jeff Vintar,2004,0,North America,1.791759469228055,5.327876168789581,Summer,4000,0,0,1,2,5,4,20,5
4001,75000000,Universal Pictures,USA,Paul Greengrass,Action,176241941,The Bourne Supremacy,PG-13,7,108,7.8,Matt Damon,379648,Robert Ludlum,2004,0,North America,2.0794415416798357,5.713732805509369,Summer,4001,0,0,1,2,7,4,22,5
4002,150000000,DreamWorks,USA,Andrew Adamson,Animation,436471036,Shrek 2,PG,5,93,7.2,Mike Myers,342666,William Steig,2004,0,North America,1.6094379124341003,4.343805421853684,Spring,4002,0,0,3,4,4,3,12,4
4003,70000000,Fox 2000 Pictures,USA,Tony Scott,Action,77911774,Man on Fire,R,4,146,7.7,Denzel Washington,285049,A.J. Quinnell,2004,0,North America,2.772588722239781,4.07753744390572,Spring,4003,-2,-2,2,3,15,5,36,5
4004,155000000,Warner Bros.,Germany,Oliver Stone,Action,34297191,Alexander,R,11,175,5.5,Colin Farrell,146107,Oliver Stone,2004,0,Western Europe,2.8903717578961645,5.68697535633982,Fall,4004,0,0,3,4,17,5,16,5
4005,105000000,Universal Pictures,USA,David Twohy,Action,57761012,The Chronicles of Riddick,PG-13,6,119,6.7,Vin Diesel,193580,Jim Wheat,2004,0,North America,1.9459101490553132,5.713732805509369,Summer,4005,0,0,2,3,6,4,13,4
4006,20000000,Warner Bros.,USA,Mark Rosman,Comedy,51438175,A Cinderella Story,PG,7,95,5.9,Hilary Duff,68595,Leigh Dunlap,2004,0,North America,1.0986122886681098,5.68697535633982,Summer,4006,0,0,1,2,2,2,4,3
4007,60000000,DreamWorks,USA,Steven Spielberg,Comedy,77872883,The Terminal,PG-13,6,128,7.3,Tom Hanks,330983,Andrew Niccol,2004,0,North America,3.091042453358316,4.343805421853684,Summer,4007,0,0,8,5,21,5,35,5
4008,12000000,Fox Searchlight Pictures,USA,Alexander Payne,Comedy,71503593,Sideways,R,1,126,7.5,Paul Giamatti,158415,Rex Pickett,2004,0,North America,1.9459101490553132,4.060443010546419,Winter,4008,0,0,1,2,6,4,6,3
4009,75000000,Columbia Pictures Corporation,USA,Peter Segal,Comedy,120908074,50 First Dates,PG-13,2,99,6.8,Adam Sandler,283647,George Wing,2004,0,North America,2.302585092994046,5.117993812416755,Winter,4009,0,0,1,2,9,5,27,5
4010,30000000,Revolution Films,UK,Michael Winterbottom,Drama,49835,9 Songs,NOT RATED,3,71,4.9,Kieran O'Brien,18981,Revolution Films,2004,1,Western Europe,2.3978952727983707,1.0986122886681098,Spring,4010,0,0,1,2,10,5,1,1
4011,26000000,DreamWorks,USA,Adam McKay,Comedy,85288303,Anchorman: The Legend of Ron Burgundy,PG-13,7,94,7.2,Will Ferrell,286238,Will Ferrell,2004,0,North America,1.9459101490553132,4.343805421853684,Summer,4011,0,0,4,4,6,4,19,5
4012,60000000,Twentieth Century Fox Film Corporation,USA,Paul W.S. Anderson,Action,80282231,AVP: Alien vs. Predator,PG-13,8,101,5.6,Sanaa Lathan,157399,Dan O'Bannon,2004,0,North America,2.4849066497880004,5.327876168789581,Summer,4012,0,0,3,4,11,5,4,3
4013,100000000,Walt Disney Pictures,USA,Jon Turteltaub,Action,173008894,National Treasure,PG,11,131,6.9,Nicolas Cage,268591,Jim Kouf,2004,0,North America,2.3978952727983707,4.634728988229636,Fall,4013,2,2,7,5,10,5,42,5
4014,40000000,Walt Disney Pictures,USA,Garry Marshall,Comedy,95170481,The Princess Diaries 2: Royal Engagement,G,8,113,5.7,Anne Hathaway,59819,Meg Cabot,2004,0,North America,2.772588722239781,4.634728988229636,Summer,4014,0,0,3,4,15,5,9,4
4015,65000000,New Line Cinema,USA,David S. Goyer,Action,52411906,Blade: Trinity,R,12,113,5.9,Wesley Snipes,143476,David S. Goyer,2004,0,North America,1.3862943611198906,5.153291594497779,Winter,4015,0,0,6,5,3,3,16,5
4016,30000000,Universal Pictures,Germany,Peter Berg,Action,61188085,Juego de viernes por la noche,PG-13,10,118,7.3,Billy Bob Thornton,50432,Buzz Bissinger,2004,0,Western Europe,2.302585092994046,5.713732805509369,Fall,4016,0,0,2,3,9,5,13,4
4017,110000000,Warner Bros.,USA,Steven Soderbergh,Crime,125544280,Ocean's Twelve,PG-13,12,125,6.5,George Clooney,305800,George Nolfi,2004,0,North America,3.091042453358316,5.68697535633982,Winter,4017,0,0,3,4,21,5,22,5
4018,42000000,Universal Pictures,USA,John Hamburg,Comedy,88097164,Along Came Polly,PG-13,1,90,5.9,Ben Stiller,111747,John Hamburg,2004,0,North America,1.6094379124341003,5.713732805509369,Winter,4018,0,0,5,5,4,3,27,5
4019,25000000,Lions Gate Films,USA,Guy Ferland,Drama,14161590,Dirty Dancing: Havana Nights,PG-13,2,86,6,Diego Luna,23521,Kate Gunzinger,2004,0,North America,0.6931471805599453,3.1354942159291497,Winter,4019,-2,-2,1,2,1,1,2,2
4020,7000,ERBP,USA,Shane Carruth,Drama,424760,Primer,PG-13,5,77,6.9,Shane Carruth,81468,Shane Carruth,2004,0,North America,1.0986122886681098,0.6931471805599453,Spring,4020,0,0,2,3,2,2,1,1
4021,9000000,Endgame Entertainment,USA,Danny Leiner,Adventure,18225165,Harold & Kumar Go to White Castle,R,7,88,7.1,John Cho,163200,Jon Hurwitz,2004,0,North America,1.0986122886681098,2.1972245773362196,Summer,4021,0,0,4,4,2,2,2,2
4022,30000000,Paramount Pictures,USA,Trey Parker,Action,32774834,Team America: World Police,R,10,98,7.2,Trey Parker,142880,Trey Parker,2004,0,North America,1.3862943611198906,5.560681631015528,Fall,4022,0,0,3,4,3,3,4,3
4023,35000000,Miramax,USA,Tommy O'Haver,Comedy,22918387,Ella Enchanted,PG,4,96,6.3,Anne Hathaway,51752,Laurie Craig,2004,0,North America,1.0986122886681098,4.356708826689592,Spring,4023,2,2,4,4,2,2,9,4
4024,2500000,Camelot Pictures,USA,Zach Braff,Comedy,26782316,Garden State,R,8,102,7.5,Zach Braff,194118,Zach Braff,2004,0,North America,1.0986122886681098,0.6931471805599453,Summer,4024,0,0,1,2,2,2,4,3
4025,90000000,Paramount Pictures,USA,Frank Oz,Comedy,59484742,The Stepford Wives,PG-13,6,93,5.2,Nicole Kidman,52194,Ira Levin,2004,0,North America,2.3978952727983707,5.560681631015528,Summer,4025,0,0,3,4,10,5,19,5
4026,10000000,Metro-Goldwyn-Mayer (MGM),USA,Joe Nussbaum,Comedy,9436390,Sleepover,PG,7,89,5.3,Alexa PenaVega,13433,Elisa Bell,2004,0,North America,1.3862943611198906,4.624972813284271,Summer,4026,0,0,2,3,3,3,3,2
4027,10000000,Columbia Pictures,USA,Takashi Shimizu,Horror,110359362,The Grudge,PG-13,10,91,5.9,Sarah Michelle Gellar,123089,Stephen Susco,2004,0,North America,1.3862943611198906,4.6913478822291435,Fall,4027,0,0,2,3,3,3,3,2
4028,15000000,Walt Disney Pictures,Germany,Sara Sugarman,Comedy,29331068,Confessions of a Teenage Drama Queen,PG,2,89,4.6,Lindsay Lohan,24586,Dyan Sheldon,2004,0,Western Europe,0.6931471805599453,4.634728988229636,Winter,4028,0,0,1,2,1,1,7,3
4029,165000000,Castle Rock Entertainment,USA,Robert Zemeckis,Animation,183373735,The Polar Express,G,11,100,6.6,Tom Hanks,134170,Chris Van Allsburg,2004,0,North America,2.70805020110221,4.143134726391533,Fall,4029,0,0,2,3,14,5,35,5
4030,45000000,Davis Films / Impact Pictures,Germany,Alexander Witt,Action,51201453,Resident Evil: Apocalypse,R,9,94,6.2,Milla Jovovich,164937,Paul W.S. Anderson,2004,0,Western Europe,0.6931471805599453,0.6931471805599453,Fall,4030,-3,-3,7,5,1,1,10,4
4031,2700000,Warner Independent Pictures (WIP),USA,Richard Linklater,Drama,5792822,Before Sunset,R,7,80,8,Ethan Hawke,183175,Richard Linklater,2004,0,North America,2.8903717578961645,1.9459101490553132,Summer,4031,0,0,8,5,17,5,21,5
4032,17500000,United Artists,UK,Terry George,Biography,23472900,Hotel Rwanda,PG-13,2,121,8.1,Don Cheadle,286561,Keir Pearson,2004,0,Western Europe,1.3862943611198906,3.332204510175204,Winter,4032,0,0,1,2,3,3,4,3
4033,40000000,Grand Slam Productions,USA,David Koepp,Mystery,48022900,Secret Window,PG-13,3,96,6.6,Johnny Depp,157858,Stephen King,2004,0,North America,1.9459101490553132,0.6931471805599453,Spring,4033,0,0,22,5,6,4,32,5
4034,80000000,Universal Pictures,USA,Jay Roach,Comedy,279261160,Meet the Fockers,PG-13,12,115,6.3,Ben Stiller,223589,Greg Glienna,2004,0,North America,2.302585092994046,5.713732805509369,Winter,4034,0,0,3,4,9,5,27,5
4035,80000000,Paramount Pictures,USA,Jonathan Demme,Drama,65955630,The Manchurian Candidate,R,7,129,6.6,Denzel Washington,91522,Richard Condon,2004,0,North America,2.3978952727983707,5.560681631015528,Summer,4035,0,0,1,2,10,5,36,5
4036,75000000,DreamWorks Animation,USA,Bibo Bergeron,Animation,160861908,Shark Tale,PG,10,90,6,Will Smith,142203,Michael J. Wilson,2004,0,North America,1.0986122886681098,3.258096538021482,Fall,4036,0,0,3,4,2,2,20,5
4037,45000000,Warner Bros.,USA,D.J. Caruso,Crime,32682342,Taking Lives,R,3,103,6.2,Angelina Jolie,69195,Michael Pye,2004,0,North America,2.0794415416798357,5.68697535633982,Spring,4037,0,0,1,2,7,4,9,4
4038,100000000,Warner Bros.,USA,Pitof,Action,40202379,Catwoman,PG-13,7,104,3.3,Halle Berry,93348,Bob Kane,2004,0,North America,0.6931471805599453,5.68697535633982,Summer,4038,0,0,7,5,1,1,10,4
4039,20000000,Columbia Pictures Film Production Asia,Hong Kong,Stephen Chow,Action,17108591,Kung Fu Hustle,R,4,99,7.8,Stephen Chow,106883,Stephen Chow,2004,0,East Asia,1.3862943611198906,1.3862943611198906,Spring,4039,0,0,3,4,3,3,2,2
4040,35000000,Touchstone Pictures,USA,Ethan Coen,Comedy,39799191,The Ladykillers,R,3,104,6.2,Tom Hanks,88680,Joel Coen,2004,0,North America,2.0794415416798357,4.882801922586371,Spring,4040,0,0,11,5,7,4,35,5
4041,56000000,Metro-Goldwyn-Mayer (MGM),USA,Kevin Bray,Action,45860039,Walking Tall,PG-13,4,86,6.2,Dwayne Johnson,57133,Mort Briskin,2004,0,North America,1.0986122886681098,4.624972813284271,Spring,4041,0,0,1,2,2,2,15,4
4042,80000000,Warner Bros.,USA,Raja Gosnell,Animation,84216833,Scooby-Doo 2: Monsters Unleashed,PG,3,93,5,Freddie Prinze Jr.,36847,William Hanna,2004,0,North America,2.302585092994046,5.68697535633982,Spring,4042,0,0,2,3,9,5,6,3
4043,80000000,Columbia Pictures Corporation,USA,James L. Brooks,Comedy,42044321,Spanglish,PG-13,12,131,6.4,Adam Sandler,69272,James L. Brooks,2004,0,North America,1.791759469228055,5.117993812416755,Winter,4043,0,0,5,5,5,4,27,5
4044,70000000,Paramount Pictures,USA,Kerry Conran,Action,37760080,Sky Captain and the World of Tomorrow,PG,9,106,6.1,Gwyneth Paltrow,75399,Kerry Conran,2004,0,North America,0.6931471805599453,5.560681631015528,Fall,4044,0,0,1,2,1,1,8,4
4045,110000000,Walden Media,USA,Frank Coraci,Action,24008137,Around the World in 80 Days,PG,6,120,5.8,Jackie Chan,73536,Jules Verne,2004,0,North America,2.0794415416798357,1.6094379124341003,Summer,4045,0,0,1,2,7,4,20,5
4046,30000000,Paramount Pictures,USA,Stephen Hillenburg,Animation,85417988,The SpongeBob SquarePants Movie,PG,11,87,7,Jeffrey Tambor,64107,Stephen Hillenburg,2004,0,North America,0.6931471805599453,5.560681631015528,Fall,4046,0,0,1,2,1,1,1,1
4047,28000000,Pop Pop Productions,Canada,Gavin O'Connor,Biography,64378093,Miracle,PG,2,135,7.5,Kurt Russell,39178,Eric Guggenheim,2004,0,North America,1.9459101490553132,0.6931471805599453,Winter,4047,4,4,1,2,6,4,18,5
4048,40000000,Universal Pictures,USA,Taylor Hackford,Biography,75331600,Ray,PG-13,10,152,7.7,Jamie Foxx,118242,Taylor Hackford,2004,0,North America,2.302585092994046,5.713732805509369,Fall,4048,0,0,1,2,9,5,6,3
4049,40000000,Universal Pictures,UK,Beeban Kidron,Comedy,40226215,Bridget Jones: The Edge of Reason,R,11,108,5.9,Renée Zellweger,86030,Helen Fielding,2004,0,Western Europe,1.6094379124341003,5.713732805509369,Fall,4049,0,0,3,4,4,3,9,4
4050,30000000,Sogepaq,Spain,Alejandro Amenábar,Biography,2086345,The Sea Inside,PG-13,3,125,8,Javier Bardem,68461,Alejandro Amenábar,2004,1,Western Europe,1.791759469228055,1.0986122886681098,Spring,4050,0,0,6,5,5,4,7,3
4051,15000000,New Line Cinema,USA,Sean McNamara,Family,10411980,Raise Your Voice,PG,10,100,5.9,Hilary Duff,23974,Mitch Rotter,2004,0,North America,1.6094379124341003,5.153291594497779,Fall,4051,0,0,1,2,4,3,4,3
4052,47000000,2003 Productions,France,Jean-Pierre Jeunet,Drama,6167817,A Very Long Engagement,R,1,133,7.7,Audrey Tautou,65330,Sébastien Japrisot,2004,0,Western Europe,1.3862943611198906,0.6931471805599453,Winter,4052,0,0,1,2,3,3,5,3
4053,30000000,Metro-Goldwyn-Mayer (MGM),USA,Paul McGuigan,Drama,12831121,Wicker Park,PG-13,9,114,7,Josh Hartnett,47335,Gilles Mimouni,2004,0,North America,2.0794415416798357,4.624972813284271,Fall,4053,0,0,1,2,7,4,6,3
4054,25000000,Twentieth Century Fox Film Corporation,USA,Tim Story,Action,36611066,Taxi,PG-13,10,97,4.4,Queen Latifah,35086,Luc Besson,2004,0,North America,2.0794415416798357,5.327876168789581,Fall,4054,0,0,25,5,7,4,4,3
4055,30000000,Lions Gate Films,USA,Martha Coolidge,Comedy,28165882,The Prince and Me,PG,4,111,5.9,Julia Stiles,33861,Mark Amin,2004,1,North America,1.9459101490553132,3.1354942159291497,Spring,4055,0,0,1,2,6,4,2,2
4056,60000000,Dimension Films,USA,Todd Phillips,Comedy,88237754,Starsky & Hutch,PG-13,3,101,6.1,Ben Stiller,125648,William Blinn,2004,0,North America,2.302585092994046,4.060443010546419,Spring,4056,0,0,1,2,9,5,27,5
4057,45000000,Twentieth Century Fox Film Corporation,USA,John Moore,Action,21009180,Flight of the Phoenix,PG-13,12,113,6.1,Dennis Quaid,47448,Lukas Heller,2004,0,North America,1.791759469228055,5.327876168789581,Winter,4057,0,0,1,2,5,4,20,5
